id,name,averagePricePerUnit,regularSaleVelocity,universalisUrl,amount,amountTotalPrice,costItemId,costItemAmount,costItemName
18028,Quickarm Materia VI,530,14.36,https://universalis.app/market/18028,1,530,18030,1,Cracked Cluster
18029,Quicktongue Materia VI,244,16.04,https://universalis.app/market/18029,1,244,18030,1,Cracked Cluster
18022,Gatherer's Guerdon Materia VI,516,19.07,https://universalis.app/market/18022,1,516,18031,1,Cracked Crystal
18023,Gatherer's Guile Materia VI,218,9.93,https://universalis.app/market/18023,1,218,18031,1,Cracked Crystal
18024,Gatherer's Grasp Materia VI,201,8.32,https://universalis.app/market/18024,1,201,18031,1,Cracked Crystal
18025,Craftsman's Competence Materia VI,281,16.25,https://universalis.app/market/18025,1,281,18031,1,Cracked Crystal
18026,Craftsman's Cunning Materia VI,781,27.79,https://universalis.app/market/18026,1,781,18031,1,Cracked Crystal
18027,Craftsman's Command Materia VI,259,14.57,https://universalis.app/market/18027,1,259,18031,1,Cracked Crystal
5633,Piety Materia V,108,18.04,https://universalis.app/market/5633,1,108,15422,1,Gelmorran Potsherd
5668,Heavens' Eye Materia V,143,72.18,https://universalis.app/market/5668,1,143,15422,1,Gelmorran Potsherd
5673,Savage Aim Materia V,181,92.5,https://universalis.app/market/5673,1,181,15422,1,Gelmorran Potsherd
5678,Savage Might Materia V,110,66.43,https://universalis.app/market/5678,1,110,15422,1,Gelmorran Potsherd
5683,Battledance Materia V,110,25.39,https://universalis.app/market/5683,1,110,15422,1,Gelmorran Potsherd
5718,Quickarm Materia V,166,47.68,https://universalis.app/market/5718,1,166,15422,1,Gelmorran Potsherd
5723,Quicktongue Materia V,127,39,https://universalis.app/market/5723,1,127,15422,1,Gelmorran Potsherd
16813,Fog of Phantom Orchestrion Roll,600000,0.07,https://universalis.app/market/16813,1,600000,15422,5,Gelmorran Potsherd
16814,Blasphemous Experiment Orchestrion Roll,51499,0.61,https://universalis.app/market/16814,1,51499,15422,1,Gelmorran Potsherd
12526,Adamantite Nugget,2079,49.46,https://universalis.app/market/12526,1,2079,15857,1,Althyk Lavender
12522,Aurum Regis Nugget,1599,68.96,https://universalis.app/market/12522,2,3198,15857,1,Althyk Lavender
12901,Abalathian Rock Salt,565,77.14,https://universalis.app/market/12901,5,2825,15857,1,Althyk Lavender
12524,Titanium Nugget,1078,173.39,https://universalis.app/market/12524,3,3234,15857,1,Althyk Lavender
12520,Hardsilver Nugget,878,101.36,https://universalis.app/market/12520,4,3512,15857,1,Althyk Lavender
5118,Gold Ore,179,581.43,https://universalis.app/market/5118,3,537,15858,1,Voidrake
5121,Darksteel Ore,618,996.29,https://universalis.app/market/5121,3,1854,15858,1,Voidrake
6152,Volcanic Rock Salt,613,122.14,https://universalis.app/market/6152,5,3065,15858,1,Voidrake
5116,Cobalt Ore,261,2059.54,https://universalis.app/market/5116,6,1566,15858,1,Voidrake
5113,Silver Ore,202,784.11,https://universalis.app/market/5113,8,1616,15858,1,Voidrake
12574,Bearskin,5045,8.36,https://universalis.app/market/12574,1,5045,15857,1,Althyk Lavender
8025,Floss Silk,1908,41.54,https://universalis.app/market/8025,1,1908,15858,1,Voidrake
7041,Blue Fox Hide,1397,11.89,https://universalis.app/market/7041,1,1397,15858,1,Voidrake
8021,Rush Grass,2593,11.21,https://universalis.app/market/8021,2,5186,15858,1,Voidrake
5347,Fleece,382,598.21,https://universalis.app/market/5347,5,1910,15858,1,Voidrake
7588,Ferberite,165,106.79,https://universalis.app/market/7588,3,495,15858,1,Voidrake
12534,Mythrite Ore,377,631.25,https://universalis.app/market/12534,4,1508,15857,1,Althyk Lavender
12535,Hardsilver Ore,379,104.61,https://universalis.app/market/12535,4,1516,15857,1,Althyk Lavender
12539,Cloud Mica,266,366.32,https://universalis.app/market/12539,4,1064,15857,1,Althyk Lavender
12599,Chimera Mane,579,77.21,https://universalis.app/market/12599,7,4053,15857,1,Althyk Lavender
12628,Deepeye Tears,639,78.43,https://universalis.app/market/12628,4,2556,15857,1,Althyk Lavender
5890,Storm Tracer,50,33.82,https://universalis.app/market/5890,10,500,15424,1,Faire Voucher XVI
5891,Flame Tracer,114,5.36,https://universalis.app/market/5891,10,1140,15424,1,Faire Voucher XVI
5892,Serpent Tracer,89,0.14,https://universalis.app/market/5892,10,890,15424,1,Faire Voucher XVI
5893,Lominsan Sparkler,109,15,https://universalis.app/market/5893,10,1090,15424,1,Faire Voucher XVI
5894,Gridanian Sparkler,166,24.18,https://universalis.app/market/5894,10,1660,15424,1,Faire Voucher XVI
5895,Ul'dahn Sparkler,36,10.46,https://universalis.app/market/5895,10,360,15424,1,Faire Voucher XVI
5902,Bombard Bloom,225,97.64,https://universalis.app/market/5902,10,2250,15424,1,Faire Voucher XVI
8216,Pinwheel,68,41.68,https://universalis.app/market/8216,10,680,15424,1,Faire Voucher XVI
15649,Glass Fiber,4675,60.75,https://universalis.app/market/15649,1,4675,21080,3,Carved Kupo Nut
7671,Clear Prism,113,167.18,https://universalis.app/market/7671,1,113,7672,1,Grade 2 Clear Prism
7671,Clear Prism,113,167.18,https://universalis.app/market/7671,1,113,7673,1,Grade 3 Clear Prism
7671,Clear Prism,113,167.18,https://universalis.app/market/7671,1,113,7674,1,Grade 4 Clear Prism
7671,Clear Prism,113,167.18,https://universalis.app/market/7671,1,113,7675,1,Grade 5 Clear Prism
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7622,1,Glamour Prism (Woodworking)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7623,1,Grade 2 Glamour Prism (Woodworking)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7624,1,Grade 3 Glamour Prism (Woodworking)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7625,1,Grade 4 Glamour Prism (Woodworking)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7626,1,Grade 5 Glamour Prism (Woodworking)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7629,1,Glamour Prism (Smithing)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7630,1,Grade 2 Glamour Prism (Smithing)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7631,1,Grade 3 Glamour Prism (Smithing)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7632,1,Grade 4 Glamour Prism (Smithing)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7633,1,Grade 5 Glamour Prism (Smithing)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7636,1,Glamour Prism (Armorcraft)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7637,1,Grade 2 Glamour Prism (Armorcraft)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7638,1,Grade 3 Glamour Prism (Armorcraft)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7639,1,Grade 4 Glamour Prism (Armorcraft)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7640,1,Grade 5 Glamour Prism (Armorcraft)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7643,1,Glamour Prism (Goldsmithing)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7644,1,Grade 2 Glamour Prism (Goldsmithing)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7645,1,Grade 3 Glamour Prism (Goldsmithing)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7646,1,Grade 4 Glamour Prism (Goldsmithing)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7647,1,Grade 5 Glamour Prism (Goldsmithing)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7650,1,Glamour Prism (Leatherworking)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7651,1,Grade 2 Glamour Prism (Leatherworking)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7652,1,Grade 3 Glamour Prism (Leatherworking)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7653,1,Grade 4 Glamour Prism (Leatherworking)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7654,1,Grade 5 Glamour Prism (Leatherworking)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7657,1,Glamour Prism (Clothcraft)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7658,1,Grade 2 Glamour Prism (Clothcraft)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7659,1,Grade 3 Glamour Prism (Clothcraft)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7660,1,Grade 4 Glamour Prism (Clothcraft)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7661,1,Grade 5 Glamour Prism (Clothcraft)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7664,1,Glamour Prism (Alchemy)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7665,1,Grade 2 Glamour Prism (Alchemy)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7666,1,Grade 3 Glamour Prism (Alchemy)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7667,1,Grade 4 Glamour Prism (Alchemy)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7668,1,Grade 5 Glamour Prism (Alchemy)
14083,Zu Horn,108110,1.96,https://universalis.app/market/14083,1,108110,15112,1,Iron Voyage Spoil
14837,Expeditioner's Cap,2974,0.82,https://universalis.app/market/14837,1,2974,15111,1,Copper Voyage Spoil
17644,Moebius Orchestrion Roll,7632,0.96,https://universalis.app/market/17644,1,7632,16545,1,Alexandrian Gear
7763,Grade 3 Shroud Topsoil,1489,237.61,https://universalis.app/market/7763,1,1489,13584,1,Unidentifiable Shell
7766,Grade 3 Thanalan Topsoil,983,288.57,https://universalis.app/market/7766,1,983,13586,1,Unidentifiable Ore
14266,Contention Orchestrion Roll,8824,0.29,https://universalis.app/market/14266,1,8824,28,375,Allagan Tomestone of Poetics
15814,Ominous Prognisticks Orchestrion Roll,7754,0.54,https://universalis.app/market/15814,1,7754,28,375,Allagan Tomestone of Poetics
14164,Gobcraft Resin,83,23.04,https://universalis.app/market/14164,1,83,28,5,Allagan Tomestone of Poetics
14147,Eikon Mythrite,136,107.5,https://universalis.app/market/14147,1,136,28,5,Allagan Tomestone of Poetics
14150,Eikon Metal,67,19.32,https://universalis.app/market/14150,1,67,28,5,Allagan Tomestone of Poetics
14156,Eikon Hide,79,27.5,https://universalis.app/market/14156,1,79,28,5,Allagan Tomestone of Poetics
14153,Eikon Fiber,103,26.64,https://universalis.app/market/14153,1,103,28,5,Allagan Tomestone of Poetics
16731,Goblacquer,66,5.46,https://universalis.app/market/16731,1,66,28,10,Allagan Tomestone of Poetics
16728,Scintillant Nugget,39,3.21,https://universalis.app/market/16728,1,39,28,10,Allagan Tomestone of Poetics
16732,Goblinol,44,0.11,https://universalis.app/market/16732,1,44,28,10,Allagan Tomestone of Poetics
16733,Demicrystal,236,143.96,https://universalis.app/market/16733,1,236,28,25,Allagan Tomestone of Poetics
18011,Piety Materia VI,158,7.57,https://universalis.app/market/18011,1,158,28,100,Allagan Tomestone of Poetics
18018,Heavens' Eye Materia VI,444,35.39,https://universalis.app/market/18018,1,444,28,100,Allagan Tomestone of Poetics
18019,Savage Aim Materia VI,317,74.32,https://universalis.app/market/18019,1,317,28,100,Allagan Tomestone of Poetics
18020,Savage Might Materia VI,442,40.04,https://universalis.app/market/18020,1,442,28,100,Allagan Tomestone of Poetics
18021,Battledance Materia VI,181,10.79,https://universalis.app/market/18021,1,181,28,100,Allagan Tomestone of Poetics
18028,Quickarm Materia VI,530,14.36,https://universalis.app/market/18028,1,530,28,100,Allagan Tomestone of Poetics
18029,Quicktongue Materia VI,244,16.04,https://universalis.app/market/18029,1,244,28,100,Allagan Tomestone of Poetics
17645,Aetherosphere Orchestrion Roll,11174,0.43,https://universalis.app/market/17645,1,11174,28,375,Allagan Tomestone of Poetics
17646,Six Fulms Under Orchestrion Roll,11674,0.32,https://universalis.app/market/17646,1,11674,28,375,Allagan Tomestone of Poetics
17647,Teardrops in the Rain Orchestrion Roll,10246,0.39,https://universalis.app/market/17647,1,10246,28,375,Allagan Tomestone of Poetics
17648,A Thousand Faces Orchestrion Roll,12113,0.32,https://universalis.app/market/17648,1,12113,28,375,Allagan Tomestone of Poetics
5684,Gatherer's Guerdon Materia I,855,6.68,https://universalis.app/market/5684,5,4275,21073,1,Ixali Oaknot
5685,Gatherer's Guerdon Materia II,352,3.29,https://universalis.app/market/5685,3,1056,21073,1,Ixali Oaknot
5686,Gatherer's Guerdon Materia III,257,9.86,https://universalis.app/market/5686,1,257,21073,1,Ixali Oaknot
5689,Gatherer's Guile Materia I,572,7.86,https://universalis.app/market/5689,5,2860,21073,1,Ixali Oaknot
5690,Gatherer's Guile Materia II,271,13,https://universalis.app/market/5690,3,813,21073,1,Ixali Oaknot
5691,Gatherer's Guile Materia III,141,36.71,https://universalis.app/market/5691,1,141,21073,1,Ixali Oaknot
5694,Gatherer's Grasp Materia I,1882,8.82,https://universalis.app/market/5694,5,9410,21073,1,Ixali Oaknot
5695,Gatherer's Grasp Materia II,556,20.57,https://universalis.app/market/5695,3,1668,21073,1,Ixali Oaknot
5696,Gatherer's Grasp Materia III,1211,37.86,https://universalis.app/market/5696,1,1211,21073,1,Ixali Oaknot
5699,Craftsman's Competence Materia I,479,13.82,https://universalis.app/market/5699,5,2395,21073,1,Ixali Oaknot
5700,Craftsman's Competence Materia II,167,14.43,https://universalis.app/market/5700,3,501,21073,1,Ixali Oaknot
5701,Craftsman's Competence Materia III,263,15.11,https://universalis.app/market/5701,1,263,21073,1,Ixali Oaknot
5704,Craftsman's Cunning Materia I,784,14.57,https://universalis.app/market/5704,5,3920,21073,1,Ixali Oaknot
5705,Craftsman's Cunning Materia II,1667,21.29,https://universalis.app/market/5705,3,5001,21073,1,Ixali Oaknot
5706,Craftsman's Cunning Materia III,414,68.57,https://universalis.app/market/5706,1,414,21073,1,Ixali Oaknot
5709,Craftsman's Command Materia I,301,15.82,https://universalis.app/market/5709,5,1505,21073,1,Ixali Oaknot
5710,Craftsman's Command Materia II,211,24.93,https://universalis.app/market/5710,3,633,21073,1,Ixali Oaknot
5711,Craftsman's Command Materia III,121,65.25,https://universalis.app/market/5711,1,121,21073,1,Ixali Oaknot
14837,Expeditioner's Cap,2974,0.82,https://universalis.app/market/14837,1,2974,15111,1,Copper Voyage Spoil
14083,Zu Horn,108110,1.96,https://universalis.app/market/14083,1,108110,15112,1,Iron Voyage Spoil
5702,Craftsman's Competence Materia IV,203,24.21,https://universalis.app/market/5702,1,203,14104,1,Goblin Cup
5707,Craftsman's Cunning Materia IV,1127,57.32,https://universalis.app/market/5707,1,1127,14104,1,Goblin Cup
5712,Craftsman's Command Materia IV,506,26.93,https://universalis.app/market/5712,1,506,14104,1,Goblin Cup
5687,Gatherer's Guerdon Materia IV,515,15.18,https://universalis.app/market/5687,1,515,14105,1,Goblin Dice
5692,Gatherer's Guile Materia IV,312,11.71,https://universalis.app/market/5692,1,312,14105,1,Goblin Dice
5697,Gatherer's Grasp Materia IV,147,12.57,https://universalis.app/market/5697,1,147,14105,1,Goblin Dice
17859,Drowning in the Horizon Orchestrion Roll,80180,0.18,https://universalis.app/market/17859,1,80180,10307,300,Centurio Seal
18011,Piety Materia VI,158,7.57,https://universalis.app/market/18011,1,158,10307,400,Centurio Seal
18018,Heavens' Eye Materia VI,444,35.39,https://universalis.app/market/18018,1,444,10307,400,Centurio Seal
18019,Savage Aim Materia VI,317,74.32,https://universalis.app/market/18019,1,317,10307,400,Centurio Seal
18020,Savage Might Materia VI,442,40.04,https://universalis.app/market/18020,1,442,10307,400,Centurio Seal
18021,Battledance Materia VI,181,10.79,https://universalis.app/market/18021,1,181,10307,400,Centurio Seal
18028,Quickarm Materia VI,530,14.36,https://universalis.app/market/18028,1,530,10307,400,Centurio Seal
18029,Quicktongue Materia VI,244,16.04,https://universalis.app/market/18029,1,244,10307,400,Centurio Seal
17987,Gyr Abanian Striking Dummy,211049,0.29,https://universalis.app/market/17987,1,211049,20308,5,Veteran's Clan Mark Log
17981,Ixion Trophy,18087,0.32,https://universalis.app/market/17981,1,18087,20638,4,Ixion Horn
24299,"Final, Not Final Orchestrion Roll",36533,0.61,https://universalis.app/market/24299,1,36533,19117,2,Deltascape Bolt
24304,Dancing Mad - Movement IV Orchestrion Roll,333979,0.43,https://universalis.app/market/24304,1,333979,21780,2,Sigmascape Bolt
24342,From the Heavens Orchestrion Roll,84947,0.07,https://universalis.app/market/24342,1,84947,23969,2,Alphascape Bolt
24504,Level Checker Replica,18057,1.07,https://universalis.app/market/24504,1,18057,19122,1,Deltascape Crystalloid
5890,Storm Tracer,50,33.82,https://universalis.app/market/5890,10,500,20304,1,Faire Voucher XVII
5891,Flame Tracer,114,5.36,https://universalis.app/market/5891,10,1140,20304,1,Faire Voucher XVII
5892,Serpent Tracer,89,0.14,https://universalis.app/market/5892,10,890,20304,1,Faire Voucher XVII
5893,Lominsan Sparkler,109,15,https://universalis.app/market/5893,10,1090,20304,1,Faire Voucher XVII
5894,Gridanian Sparkler,166,24.18,https://universalis.app/market/5894,10,1660,20304,1,Faire Voucher XVII
5895,Ul'dahn Sparkler,36,10.46,https://universalis.app/market/5895,10,360,20304,1,Faire Voucher XVII
5902,Bombard Bloom,225,97.64,https://universalis.app/market/5902,10,2250,20304,1,Faire Voucher XVII
8216,Pinwheel,68,41.68,https://universalis.app/market/8216,10,680,20304,1,Faire Voucher XVII
7967,Ultima Weapon Miniature,25008,0.29,https://universalis.app/market/7967,1,25008,27,80,Allied Seal
7969,Enquire Within,325,0.11,https://universalis.app/market/7969,1,325,21172,3,Achievement Certificate
7671,Clear Prism,113,167.18,https://universalis.app/market/7671,1,113,7672,1,Grade 2 Clear Prism
7671,Clear Prism,113,167.18,https://universalis.app/market/7671,1,113,7673,1,Grade 3 Clear Prism
7671,Clear Prism,113,167.18,https://universalis.app/market/7671,1,113,7674,1,Grade 4 Clear Prism
7671,Clear Prism,113,167.18,https://universalis.app/market/7671,1,113,7675,1,Grade 5 Clear Prism
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7622,1,Glamour Prism (Woodworking)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7623,1,Grade 2 Glamour Prism (Woodworking)
21800,Glamour Prism,231,4464.64,https://universalis.app/market/21800,1,231,7624,1,Grade 3 Glamour Prism (Woodworking)
